set_id,design_group,model,reps,seed,t_end,Q0,A0,P0,N0,M0,G0,k_qa,k_aq,b_a,d_a,b_p,k_pn,d_p,k_nm,d_n,k_mg,d_m,d_g,eff_mean,eff_cv,tx_activation,tx_prolif,tx_maturation,tx_integration,tx_eff,tx_survival,tau
S001903,structural_proliferation,proliferation,3,1924266537,56.0,60,4,8,10,15,12,0.01883630082181345,0.05238895663621286,0.17008734145244012,0.0547295813611401,0.16999606294367364,0.2017910213019645,0.15188961103570703,0.11818639338331073,0.0401515737860181,0.040440548555544346,0.012555221711847548,0.0016333751797524443,0.6099583433080199,0.23420086391460784,0.9565852567052298,1.2806085264457256,0.9107722039577899,1.185966182335458,1.076266811835466,0.753651437174918,14.0
S001904,structural_proliferation,proliferation,3,1925266540,56.0,60,4,8,10,15,12,0.028839157190266338,0.04686081661629084,0.13283136105273344,0.025180814048464836,0.12107720658321194,0.1697022316598776,0.12336379945904166,0.06619845085658677,0.053194522156337534,0.03950486629321961,0.010502401085545244,0.002936258050765155,0.8898522369409413,0.1471158968967236,1.0561231138042502,1.2934775655612136,1.105217412992112,0.8804663498784905,0.9811100422391835,0.8827183284250982,14.0
S001905,structural_proliferation,proliferation,3,1926266543,56.0,60,4,8,10,15,12,0.022466869378498917,0.03823405304700983,0.1702678107030665,0.02019564378854436,0.16084666995452745,0.202621871743093,0.11145391895151857,0.08472028317030268,0.020113453879240035,0.03630759229136447,0.014335946267311743,0.0034598612726360117,0.4698063576633972,0.4016892549774316,1.0138926908888364,1.1423941081299287,1.164900415955427,1.029715038598772,1.0141363096145906,0.8986937631640589,14.0
S001906,structural_proliferation,proliferation,3,1927266546,56.0,60,4,8,10,15,12,0.021905773125500783,0.042305800517642655,0.23482898416182105,0.019270252053410555,0.15043825216627021,0.28460716581040224,0.07941267336899425,0.1045232701474443,0.02217253366448672,0.05683799256018792,0.022320421806264205,0.0010463916534523177,0.413997872133021,0.23990407111297776,1.2043495896568688,1.2953340971842215,1.3822420431939983,1.1330033179756283,1.022076224303586,0.7450975560406948,14.0
S001907,structural_proliferation,proliferation,3,1928266549,56.0,60,4,8,10,15,12,0.026696675616571137,0.04043385952816472,0.17862434650138032,0.04067415810970058,0.11725837834412012,0.24338373283399667,0.07657848395664406,0.09177433726495629,0.029523506412200536,0.020259578122505395,0.008417825083181726,0.0019896325446257237,0.8417045548179196,0.42943288502640253,1.0030795673229336,1.0222037227407224,1.0218732139697604,0.8833683316807125,0.8550681238660709,0.778254284439097,14.0
S001908,structural_proliferation,proliferation,3,1929266552,56.0,60,4,8,10,15,12,0.019862078792098777,0.04702067433008536,0.2713146866300092,0.028025578685722946,0.10428380379692706,0.19136225058132886,0.13367809157947427,0.07766900341045169,0.027983882774984304,0.02562613184115468,0.018637854442716185,0.007292538155860326,0.7891735787212778,0.25375503778642233,1.215880071679612,1.0695698020073845,1.001855122885719,1.4054971085273176,1.1814510669041098,1.040796685696774,14.0
S001909,structural_proliferation,proliferation,3,1930266555,56.0,60,4,8,10,15,12,0.015889239021035718,0.04538346915434948,0.21222999333941675,0.029455654993175234,0.20338659342135545,0.2989960738818225,0.12959562344808725,0.045172338217373695,0.047727682774788976,0.048742346435319675,0.03294174321157751,0.008498322434438241,0.48788165021666546,0.3745646561370298,1.0394258804197445,1.2781347379124737,1.0527313706785337,1.1470024052924135,1.0561989312952391,0.813202411751964,14.0
S001910,structural_proliferation,proliferation,3,1931266558,56.0,60,4,8,10,15,12,0.028592299227169906,0.05213507975006137,0.21457912162243484,0.04759588934956778,0.11021813132254324,0.14182558016198332,0.10840323470715044,0.11404667614349039,0.027216758790500936,0.07918339722581681,0.014290852494439479,0.011057770835442658,0.650153378488741,0.28327352402476047,1.0397756273889138,1.1210740042747696,1.2526487501156134,1.2243641476103575,0.8959305665125606,0.7333590316365703,14.0
S001911,structural_proliferation,proliferation,3,1932266561,56.0,60,4,8,10,15,12,0.012995136368682833,0.06172548434037737,0.23698600305049813,0.024842585436039226,0.15703844603533443,0.15705020269839465,0.06849725398408534,0.05955197646118717,0.052639550016155286,0.05558404381519817,0.027597558565930692,0.0025227961326774605,0.48272382348705106,0.10253961063115521,1.0779714114276153,1.287066145116106,1.0447295252108584,0.8867912964473029,0.9684221815148986,0.9403741502644465,14.0
S001912,structural_proliferation,proliferation,3,1933266564,56.0,60,4,8,10,15,12,0.020785334453787604,0.04554600461249304,0.31676622066016125,0.01999306086527053,0.2054997741359555,0.21973508395575575,0.1511379564760424,0.08181157567155907,0.055643554087713355,0.03588248607850621,0.027766744392002815,0.008420039524075308,0.4945178091253091,0.14930908061743403,1.3037812376995566,1.0427087681111074,1.4064698442508998,1.1398449630179586,0.9365706929605644,0.9493756569828278,14.0
S001913,structural_proliferation,proliferation,3,1934266567,56.0,60,4,8,10,15,12,0.01922807944482106,0.03524005835139204,0.24271437803934243,0.027278681761360394,0.1540659870084503,0.23337341533778164,0.11486299517712649,0.04790000452925296,0.02197020268303104,0.029186284589738036,0.036438421487414205,0.0013406003276777165,0.648657703437294,0.10980592948794282,1.3482274434788903,1.1872271502230256,1.0515268342492494,0.9505362925237942,1.2948475898688225,0.7884346967005056,14.0
S001914,structural_proliferation,proliferation,3,1935266570,56.0,60,4,8,10,15,12,0.016339022474672834,0.03541674951123967,0.12779588942644027,0.042929538200894395,0.10241558404593591,0.2710694583757225,0.06179505048983933,0.04632038492139367,0.07846455366413188,0.024947259260005305,0.04130450069628854,0.0017252014183445088,0.7195536372188669,0.23062272898060793,1.0249986521403056,1.276404565467632,1.207140917111035,0.9625600599172561,1.0012885207629343,0.9396586464469426,14.0
S001915,structural_proliferation,proliferation,3,1936266573,56.0,60,4,8,10,15,12,0.020458155852791763,0.03363550171788011,0.18351287788007484,0.02572415862358854,0.18500023351509517,0.20711245818627447,0.15889523395285987,0.0816579461485348,0.036092756873334915,0.0726841291180551,0.01476318674385295,0.0017924412936409042,0.4681194877859196,0.10207799431994671,1.017977407600814,1.1162095598753954,1.3333295227460302,0.872746215189576,1.1398254422122966,0.7661535716201807,14.0
S001916,structural_proliferation,proliferation,3,1937266576,56.0,60,4,8,10,15,12,0.02458432337499238,0.07147289618718625,0.30566915554821156,0.01968204454936527,0.15897880681261436,0.17679961016209783,0.07543444151130023,0.05667627338933106,0.07685090359596695,0.03190003378870791,0.029767324772368053,0.009981565391590683,0.4557833653402967,0.3017201413469014,1.0049190443248923,0.9642217651698967,1.0929339594709961,0.9266576176056742,1.3808985534160703,0.9917883835987596,14.0
S001917,structural_proliferation,proliferation,3,1938266579,56.0,60,4,8,10,15,12,0.028954772463456534,0.06879734828688028,0.22043383434814273,0.0368777724792215,0.13832720714413363,0.2149377746062002,0.11770775604913054,0.047976930608147735,0.0438352236546182,0.026654227081386945,0.008990189000989756,0.0013814664147433226,0.3997006111783733,0.39795271717959935,1.1899450807286174,1.1396998160063725,1.0295323389164326,0.8812891382923624,0.9865853260607954,0.7839822254102425,14.0
S001918,structural_proliferation,proliferation,3,1939266582,56.0,60,4,8,10,15,12,0.03310190620884184,0.07431728044159083,0.15331704009341476,0.041333599357298106,0.199411340778263,0.20683063434081636,0.15002091894144948,0.08866158094710663,0.07962094344081422,0.026173676436084183,0.01709177679427316,0.0010195128688904901,0.7619633301846764,0.39159184742737785,1.1786688835134174,1.0512938792253697,1.3942630911349931,1.1194850787845076,1.3846344358485376,0.7208885242964946,14.0
S001919,structural_proliferation,proliferation,3,1940266585,56.0,60,4,8,10,15,12,0.03143066358664937,0.03648806502128101,0.2963178712220521,0.03144797394485037,0.16772639974608586,0.14025360246610044,0.11331813932882683,0.0705643832739708,0.06725555112189141,0.08185528367834795,0.029944861730109663,0.00958988825111453,0.3833621326953733,0.20287653330713928,1.257381830495115,1.2575011548893444,0.9321020033829042,1.0536404819430087,0.9613796258074091,0.8755231328929673,14.0
S001920,structural_proliferation,proliferation,3,1941266588,56.0,60,4,8,10,15,12,0.01694309728564356,0.04443861529794486,0.20611817492902196,0.03448099804960574,0.14391058828446177,0.2152212907365495,0.0887296796702511,0.09282152769252966,0.028825070711030337,0.038773025839684234,0.011764228326461783,0.0044247358461707645,0.5334907870943045,0.20857516396046358,1.1762268187830776,0.9506213475102536,1.0028670870631164,1.2455287751873245,1.2498164051513267,0.9806458429889993,14.0
S001921,structural_proliferation,proliferation,3,1942266591,56.0,60,4,8,10,15,12,0.03414361461204364,0.06321277031188444,0.1396396357925161,0.03750625500537009,0.13858076598839106,0.14167438955183267,0.06343317451024423,0.05037607319875274,0.02212362871205976,0.02184379467516859,0.029081312983827812,0.0035181849423142884,0.4721744147383906,0.18087954087693317,1.0688140232576226,1.1441647050933912,1.4549785849087764,1.1704938697522052,0.8883719984673804,0.8852234514901156,14.0
S001922,structural_proliferation,proliferation,3,1943266594,56.0,60,4,8,10,15,12,0.03126765703319244,0.044116107631994875,0.3145051235570527,0.03312615128166194,0.13719818946339493,0.1797373817747256,0.17454513975504507,0.04647602967538155,0.025392455756300683,0.06708751052911399,0.025738871609547364,0.001277259568914711,0.8926359425762668,0.18716203322219815,1.0232866590572862,1.1693587009451119,0.9055200677712405,1.1902332377463831,1.1451922761812892,0.9430834929044944,14.0
S001923,structural_proliferation,proliferation,3,1944266597,56.0,60,4,8,10,15,12,0.012895521075057169,0.04226395057699767,0.27532745906602335,0.032944736010106106,0.14863608476971896,0.29366998968756786,0.06621048130215154,0.057917187784185094,0.06284396423759302,0.04616732635821642,0.035876962801116075,0.003752118019256829,0.6792486701363194,0.41646167012083934,1.2409664832630247,1.2729143313366253,1.1173430386335614,1.0756236974621156,0.964921938574509,0.8783719091778929,14.0
S001924,structural_proliferation,proliferation,3,1945266600,56.0,60,4,8,10,15,12,0.03481086760889165,0.07549705015007174,0.13041206413024467,0.016717516812296204,0.11773678737253543,0.2349649330778386,0.10799102556400401,0.06313289876907849,0.04428769648037859,0.02905921482780891,0.01187988247141378,0.004584433075757598,0.6852914950701374,0.34567256352245684,0.9773442648301043,1.0933030926093668,1.227351705794642,0.996989050529857,1.0954374371416886,0.8965249197959964,14.0
S001925,structural_proliferation,proliferation,3,1946266603,56.0,60,4,8,10,15,12,0.02111280043993501,0.04895489471964413,0.2538926532392043,0.05274695989767947,0.11922209916334266,0.18513235524788546,0.08262097871505142,0.04708195338404037,0.026582970112765916,0.031087388205299788,0.012801539247431768,0.004543010795988673,0.565220586726991,0.26956539842449323,1.1125943195286694,1.2298057332781902,1.1966396248980715,1.110366573515639,1.3699141757348983,0.7584216618340703,14.0
S001926,structural_proliferation,proliferation,3,1947266606,56.0,60,4,8,10,15,12,0.021238421779237723,0.06423558967678701,0.1474064231701382,0.021818840652867034,0.17526576032918292,0.20482057132964188,0.06055882884582225,0.11135285411379617,0.022411596759219922,0.02640164406310434,0.018267160275602226,0.006714766092767105,0.5727432151344123,0.2743248095926375,1.0804536911262128,1.1980716091198504,1.2015673289517828,1.0639361702595105,1.276091235912218,1.0054407182161664,14.0
S001927,structural_proliferation,proliferation,3,1948266609,56.0,60,4,8,10,15,12,0.025409221375997864,0.03637852112777087,0.12202862398178309,0.041704303363763705,0.14139522742865263,0.15583165865633147,0.1537569051498235,0.05076194760691242,0.06748614701357704,0.02368075055551534,0.03960044505056325,0.005017452471028779,0.42096360020478507,0.1747258312693184,1.1415118491778706,1.0525153916936856,1.3429944270993839,1.1033194345484252,0.8661316302751862,0.7667798737108134,14.0
S001928,structural_proliferation,proliferation,3,1949266612,56.0,60,4,8,10,15,12,0.01532979241301027,0.047238687115488266,0.22376308182440038,0.0443336848273613,0.10812577569566569,0.2109655652252931,0.07342849248906731,0.07392075037785752,0.024732966870155713,0.05259962805131789,0.009218075864508029,0.004230110831382805,0.5446606145783915,0.34320349094103275,1.1601312643777688,1.0668822897662174,1.126144306712495,1.3403157991189334,0.8924376596822559,0.973073665284794,14.0
S001929,structural_proliferation,proliferation,3,1950266615,56.0,60,4,8,10,15,12,0.03489257329412112,0.05616316624740701,0.15908039878696717,0.05174752165625926,0.2175891062168059,0.2717640738912634,0.15391662469418815,0.08059520994215924,0.021661170281751206,0.02783505614829682,0.013661127300643826,0.0020445284617494324,0.7975156062240727,0.25523653997169765,1.1829183685349989,1.031505244094607,0.9451941350562469,1.043142046550128,0.8783308254816216,0.8895440974610315,14.0
S001930,structural_proliferation,proliferation,3,1951266618,56.0,60,4,8,10,15,12,0.014268352326234331,0.0595144608717895,0.15607929999415956,0.022163330446328965,0.17789257296847247,0.15998883861976743,0.08972321012378656,0.09474616968786576,0.023379718197499764,0.07767128045006587,0.027190413071778937,0.001106291640871114,0.6079584635111123,0.11064472736340387,0.962408446621379,1.0246706140128663,1.1420249506507991,0.8938364014370451,1.2893153710219458,0.9783111565415574,14.0
S001931,structural_proliferation,proliferation,3,1952266621,56.0,60,4,8,10,15,12,0.01793023772864783,0.05122536750595039,0.16210376767102433,0.03014468596100664,0.18702363374334263,0.16587379944415068,0.08529487760786386,0.048135093391052965,0.04223663050627941,0.03799817633065224,0.036314366554863885,0.006959392437047052,0.794739141718698,0.10405982467614372,1.0922029985082724,0.9680182528562639,0.9390648273956208,0.9637679874868216,1.2088728051810638,0.8094630073785383,14.0
S001932,structural_proliferation,proliferation,3,1953266624,56.0,60,4,8,10,15,12,0.020021257497504566,0.03780451859580863,0.26404642822850666,0.05238352848579674,0.19348218423976965,0.25142804312424205,0.17520602742712155,0.07047930161497941,0.08242048146134567,0.05101079679419277,0.014879776006620092,0.00533520925942789,0.5402349923726534,0.21513161891664018,1.0849262824535144,1.2128841826088919,1.2436591787738187,1.0661282350468093,1.363712256299687,0.9972637772697445,14.0
S001933,structural_proliferation,proliferation,3,1954266627,56.0,60,4,8,10,15,12,0.027907810395391724,0.0579606451877258,0.12030855599246314,0.017248462988360566,0.19773025270338626,0.26828432002257835,0.07119029765018946,0.06733402744115878,0.07921741991350799,0.07963814080929493,0.021157044413525197,0.0015141972387973544,0.5835874651781792,0.13276658096579813,0.9848335840000895,1.068237414592014,1.1719207163582062,1.003051129044244,1.0815246633748292,1.0000231946078928,14.0
S001934,structural_proliferation,proliferation,3,1955266630,56.0,60,4,8,10,15,12,0.02871400388781991,0.03519002586783128,0.1237631340144281,0.03807887020149994,0.1018740998869913,0.2096195542097666,0.06483695228995771,0.11480234381591446,0.03747040885193732,0.05881460821492397,0.010350394970087187,0.0012423627296976958,0.43091497267508505,0.20136660225492375,1.0461047771322354,1.2906640728473722,1.445364163459576,1.2044826665015573,1.336380782085457,0.836163178876942,14.0
